ORIGIN_AIRPORT,source_airport_avg_delay,destination_airport_avg_delay,airport_avg_taxi_out_time,airport_avg_taxi_in_time,total_airline_delay,total_security_delay,total_air_system_delay,total_late_aircraft_delay,total_weather_delay
GNV,7.784916201117318,7.854406130268199,17.93138279345176,8.680516759776536,13013.0,0.0,4768.0,16565.0,629.0
GPT,1.19690207403518,4.348873755893138,17.346778418019905,10.735626148595433,9645.0,10.0,7890.0,14918.0,1234.0
GRB,3.6376420728183394,3.7651019622931896,18.731242785686803,10.825467154690811,8538.0,0.0,16289.0,24601.0,1886.0
GRI,-0.28012048192771083,0.5,16.20870870870871,10.525602409638553,3233.0,0.0,1446.0,1968.0,392.0
GRK,4.891603415559772,5.031700969955051,16.821859474804825,10.243358633776092,17922.0,0.0,7314.0,22523.0,2044.0
GRR,1.636776787274952,5.44824576714959,17.77893175074184,9.333770319874148,36971.0,40.0,27755.0,50940.0,5641.0
GSO,5.599715707178394,6.392507449978714,20.473392933163048,9.330774697938876,28229.0,9.0,26205.0,36462.0,1449.0
GSP,2.6815778190653137,4.787549971444888,17.403626499143346,8.586251250535945,17778.0,17.0,19884.0,25854.0,1079.0
GST,21.763157894736842,10.552631578947368,15.776315789473685,4.855263157894737,221.0,238.0,284.0,994.0,0.0
GTF,-1.1782363977485928,-0.14701737905119774,18.931892907468296,7.0136022514071295,5828.0,5.0,4301.0,4671.0,22.0
GTR,7.642570281124498,3.75250501002004,17.738476953907817,9.907630522088354,5154.0,0.0,2456.0,3850.0,0.0
GUC,8.625,10.548728813559322,18.911016949152543,9.423728813559322,1805.0,21.0,1615.0,4169.0,137.0
GUM,4.603351955307263,14.662011173184357,20.00558659217877,5.849162011173185,3297.0,0.0,384.0,349.0,6.0
HDN,8.157223796033994,5.603667136812412,18.156558533145276,10.740793201133144,2126.0,0.0,2588.0,6132.0,965.0
HIB,-1.2102510460251046,0.6356993736951984,20.793319415448853,5.595188284518828,1647.0,0.0,1021.0,5506.0,545.0
HLN,-2.1032713277742143,-1.3200769724182169,19.442591404746633,6.529826812059012,4022.0,0.0,4075.0,1279.0,71.0
HNL,0.6271499828001376,4.602583945999398,11.887914355733265,6.907873237014104,130032.0,153.0,18968.0,95760.0,4008.0
HOB,2.5133779264214047,2.5651438240270727,18.072758037225043,10.046822742474916,1798.0,0.0,1848.0,1352.0,1598.0
HOU,7.055056744720586,3.6657739593069234,12.13627866848803,6.275984054015228,234733.0,538.0,78341.0,273709.0,29881.0
HPN,9.038392857142858,8.456366420005104,17.115973462618015,8.764413265306123,45174.0,180.0,31734.0,44099.0,4440.0
HRL,1.144808743169399,4.3767413688673535,12.134766807995154,7.167880995749848,3747.0,0.0,4828.0,13622.0,715.0
HSV,2.8734124505517387,3.7811203319502074,17.17448132780083,9.469081823860087,17062.0,65.0,12662.0,17864.0,2832.0
HYA,8.621951219512194,3.5121951219512195,22.073170731707318,6.841463414634147,152.0,0.0,1171.0,487.0,0.0
HYS,2.7335526315789473,-3.4934640522875817,16.91013071895425,8.172697368421053,540.0,0.0,1834.0,2865.0,29.0
IAD,4.521841407040674,3.401591381384666,16.72126216777863,8.395716513033726,159619.0,72.0,140325.0,162138.0,23103.0
IAG,3.750750750750751,9.425149700598803,12.931137724550899,7.984984984984985,777.0,0.0,1244.0,2271.0,94.0
IAH,6.752892699044485,5.074981957067401,15.157066123356177,7.09787337186013,647462.0,2474.0,465104.0,670895.0,86796.0
ICT,6.242456140350877,6.027628817906272,18.141058521799952,9.989824561403509,30208.0,14.0,27590.0,45528.0,6351.0
IDA,-2.492969396195203,0.9950454170107349,18.73451692815855,7.774193548387097,5201.0,0.0,3520.0,6259.0,444.0
ILG,24.063157894736843,21.989473684210527,14.56842105263158,7.557894736842106,600.0,0.0,1073.0,1191.0,69.0
ILM,3.4995112414467253,4.378006872852234,18.51791850760923,8.796676441837732,9554.0,0.0,2912.0,7365.0,430.0
IMT,-1.2655538694992412,-8.10708898944193,16.71794871794872,5.562974203338391,1379.0,0.0,989.0,1517.0,1305.0
IND,1.8833144403408053,4.325776658270361,16.114007228123974,8.639082897575603,83637.0,196.0,67364.0,118306.0,8719.0
INL,5.255775577557756,-4.560777957860616,16.223662884927066,6.1072607260726075,3086.0,0.0,827.0,2217.0,849.0
ISN,0.5768382352941176,0.625,19.277941176470588,7.890441176470588,9852.0,19.0,7563.0,9641.0,2486.0
ISP,1.9006737665724842,8.80204037334491,11.897981332754505,6.36100847641817,15407.0,59.0,6131.0,22498.0,1877.0
ITH,7.9,4.225806451612903,22.322580645161292,7.733333333333333,247.0,0.0,0.0,116.0,0.0
ITO,0.2403364062752709,1.1356288393145813,11.75573876495312,7.260229661976387,5605.0,0.0,1075.0,13992.0,748.0
JAC,2.205270457697642,6.8725408700471045,17.747298420615127,8.847988904299584,11794.0,0.0,9688.0,20710.0,1938.0
JAN,3.4952899031444873,5.1178964101205455,17.635845807391707,11.584582725222237,20708.0,0.0,25228.0,34722.0,2548.0
JAX,3.3179196704428424,5.28642000720424,17.79195183450831,8.576622039134913,59318.0,163.0,50208.0,83796.0,5711.0
JFK,3.1906601123595504,6.4347799891551025,17.176189424216254,7.194713081861958,479019.0,6116.0,350929.0,420145.0,97545.0
JLN,7.994186046511628,8.848484848484848,16.594516594516595,13.279069767441861,2506.0,0.0,2073.0,3742.0,811.0
JMS,2.1486486486486487,2.8101571946795647,20.25272067714631,6.191646191646192,4362.0,0.0,1359.0,3626.0,179.0
JNU,5.6032658693652255,2.3965992647058822,13.033088235294118,5.167893284268629,13857.0,195.0,7540.0,20917.0,4465.0
KOA,-0.38875897778520124,0.1293735421526158,14.011912695768077,7.704108902622348,21970.0,136.0,4163.0,33315.0,1266.0
KTN,3.3249185667752443,4.504460665044607,14.733982157339822,5.852605863192182,5293.0,87.0,3021.0,14948.0,744.0
LAN,5.702783300198807,4.500249625561658,20.396904643035448,8.415506958250496,6168.0,0.0,8363.0,9435.0,249.0
LAR,-4.282178217821782,-2.248344370860927,17.516556291390728,7.62046204620462,1285.0,14.0,1057.0,2050.0,92.0
LAS,5.676406708624482,3.2078907961509664,14.212729818917945,7.174932171282258,520462.0,1092.0,333810.0,730669.0,33566.0
LAW,6.424444444444444,6.054733727810651,15.830621301775148,11.318518518518518,4693.0,0.0,2355.0,8308.0,2694.0
LAX,5.292729247092703,5.4440272270242085,17.17692304012781,7.09541577570165,747595.0,3419.0,468276.0,1041881.0,34061.0
LBB,6.223314894488834,7.95922131147541,14.510655737704917,7.624052448268797,14584.0,15.0,10467.0,25044.0,3808.0
LBE,7.201183431952662,10.339233038348082,13.854719764011799,9.168639053254438,1607.0,0.0,8785.0,10379.0,209.0
LCH,-0.03877139979859013,2.0190858864892016,17.10698141637368,10.724068479355488,5651.0,42.0,3708.0,6652.0,1459.0
LEX,2.259119496855346,3.5309901145457396,18.199121292954654,9.75062893081761,22506.0,8.0,16326.0,27770.0,1349.0
LFT,7.0623271252074495,5.369689166819938,17.22365274967813,10.619214456942652,19469.0,236.0,19222.0,25826.0,4502.0
LGA,5.032835560213082,9.688376928757434,18.275127288273932,7.821121881640614,374236.0,639.0,386523.0,742150.0,60361.0
LGB,4.043505874880915,3.20485118101896,15.976061857854042,6.326558695882291,27369.0,0.0,23285.0,41861.0,1898.0
LIH,-1.038165915716936,0.35873491322350454,13.821073033212933,7.6148953087728595,18952.0,137.0,3997.0,31139.0,1251.0
LIT,5.207760711398545,6.140581655480984,17.096644295302013,10.070511093146502,35568.0,0.0,35411.0,54644.0,8508.0
LNK,4.114707952146376,7.057273366127899,21.1268446943078,10.284306826178748,8889.0,46.0,8918.0,11017.0,811.0
LRD,2.274214377959535,2.9264516129032256,16.27698924731183,10.4687903572966,7341.0,0.0,4794.0,8727.0,1303.0
LSE,1.9367088607594938,1.3721330275229358,19.98967889908257,13.32566168009206,6323.0,0.0,6427.0,7125.0,1472.0
LWS,-6.860501567398119,-6.668759811616955,16.946624803767662,5.37460815047022,438.0,0.0,216.0,650.0,208.0
MAF,5.43631955079122,7.27088897367417,14.500572300648608,7.70635528330781,20189.0,15.0,16153.0,44312.0,4529.0
MBS,4.926692781197538,5.966685174902832,20.985008328706275,11.925573587017347,4226.0,0.0,5471.0,12875.0,973.0
MCI,3.638085382875295,4.712948705610625,15.103912039264749,8.033089473937528,112368.0,390.0,90099.0,188707.0,13080.0
MCO,6.420324419411038,4.9490949652689755,16.227458635434097,7.638098137717562,428879.0,1956.0,362162.0,604962.0,103044.0
MDT,1.655202063628547,4.01998287182415,18.764202112475022,9.920894239036974,13401.0,0.0,9747.0,15495.0,1267.0
MDW,5.297543802574708,2.376190088697209,12.807900212733804,6.21370311846447,328379.0,428.0,157678.0,412287.0,58729.0
MEI,7.9536560247167865,9.484567901234568,17.114197530864196,7.504634397528322,3844.0,0.0,1386.0,10231.0,0.0
MEM,3.8055012302062963,4.675373602913475,16.808677634057517,9.344331587912434,51541.0,24.0,48420.0,66383.0,12320.0
MFE,3.555271383915885,6.332670454545455,16.441477272727273,9.673770957658427,11418.0,6.0,6435.0,17317.0,3292.0
MFR,4.078136739293764,4.336838152459632,20.984228313931656,6.539444027047333,7244.0,31.0,9205.0,14745.0,439.0
MGM,6.922512474317582,7.646938177556402,17.515089364195724,10.660698561784562,13011.0,0.0,7255.0,19831.0,438.0
MHK,1.9296600234466588,3.7938084112149535,18.074766355140188,13.468347010550996,4209.0,0.0,5381.0,7131.0,1657.0
MHT,-0.24210211109447521,6.5582161029631845,14.910655492367555,8.222188950441684,18386.0,0.0,18896.0,22605.0,1889.0
MIA,6.47882797731569,5.308241357908088,18.403742882586286,8.208209559816366,350968.0,2584.0,226891.0,316907.0,53702.0
MKE,2.1449914896299567,3.267107333962858,16.626156751652502,8.86575679253609,83276.0,89.0,83246.0,140584.0,15876.0
MKG,6.016272189349112,6.419497784342688,21.064992614475628,13.643491124260356,1127.0,0.0,2059.0,6189.0,140.0
MLB,1.837160751565762,2.2489568845618915,16.65855354659249,9.263048016701461,5431.0,0.0,3024.0,5274.0,534.0
MLI,6.281992337164751,6.107142857142857,19.135204081632654,11.795402298850576,13816.0,15.0,12410.0,20844.0,2513.0
MLU,6.91264294790343,6.223738495715645,18.065693430656935,10.646759847522237,12988.0,29.0,6787.0,17951.0,747.0
MMH,7.928571428571429,8.878571428571428,19.442857142857143,7.492857142857143,177.0,0.0,790.0,1343.0,0.0
MOB,6.804278476261963,6.869426751592357,18.26995129261896,10.14843310189529,16721.0,14.0,13971.0,26490.0,2132.0
MOT,2.101427868045298,3.702609551944855,18.82028557360906,7.288035450516987,5158.0,15.0,3619.0,9394.0,3866.0
MQT,1.7289719626168225,14.601246105919003,21.401869158878505,18.364485981308412,1798.0,0.0,1865.0,632.0,92.0
MRY,6.007191892775417,5.236893840104849,19.4891874180865,10.486433474991827,7338.0,7.0,7864.0,20478.0,446.0
MSN,2.7028316564671715,3.541610668872118,18.209552362245425,10.852608650554922,26413.0,0.0,26326.0,45412.0,3409.0
MSO,-1.5164488508337088,-0.991899189918992,17.28082808280828,7.427219468228932,5091.0,0.0,2430.0,6246.0,387.0
MSP,1.5411355353638627,2.940551369354812,17.199343764942537,7.182896060421167,383148.0,641.0,299872.0,337051.0,35350.0
MSY,3.2432102897580566,3.520276079480321,15.103840275124188,8.504446782059864,90946.0,1069.0,102396.0,202121.0,20309.0
MTJ,2.4795081967213113,8.611393692777213,18.761953204476093,9.967213114754099,2052.0,10.0,2037.0,6698.0,135.0
MVY,12.356481481481481,1.537037037037037,21.73611111111111,6.097222222222222,504.0,21.0,2595.0,1616.0,0.0
MYR,7.1448885472713295,7.21380503749279,16.739665448952124,10.260953112990007,10203.0,14.0,26471.0,30827.0,1411.0
OAJ,9.594132029339853,9.765663140764849,18.003254678600488,8.496332518337407,7073.0,0.0,2211.0,8668.0,0.0
OAK,6.177477477477478,4.207269608813246,12.35541042724894,6.242012744451769,145867.0,558.0,64922.0,213139.0,8326.0
OGG,0.9208237573791177,2.4002425440172477,13.946146245059289,7.473390113108918,54039.0,260.0,10352.0,72023.0,3084.0
OKC,4.431794635662484,6.487936580882353,16.123161764705884,8.761425117992403,54005.0,36.0,36882.0,88012.0,15700.0
OMA,3.2211791003073484,4.683576764410748,16.631954509978815,8.811958647666946,55220.0,19.0,43797.0,74121.0,10167.0
OME,8.32801161103048,6.020527859237537,9.986803519061583,3.885341074020319,1400.0,211.0,756.0,4758.0,217.0
ONT,4.016059295861643,6.023132678764201,14.132935793964942,6.630893555692815,48949.0,724.0,34459.0,96514.0,4226.0
ORD,7.627928222074911,6.476748298555218,16.023101306617043,6.461048833658188,1320758.0,2784.0,994826.0,1595475.0,424095.0
ORF,3.5068218298555376,5.5974,17.9069,8.804875601926163,34086.0,58.0,28482.0,41763.0,6955.0
ORH,0.6103896103896104,0.4081041968162084,15.432706222865413,7.333333333333333,2194.0,0.0,2476.0,2913.0,0.0
OTH,16.117845117845118,17.713333333333335,23.976666666666667,5.956228956228956,296.0,0.0,1029.0,5157.0,0.0
OTZ,6.598253275109171,2.6223175965665235,11.994277539341917,3.8151382823871907,1154.0,179.0,990.0,3789.0,1134.0
PAH,5.131268436578171,5.43841642228739,20.96041055718475,11.740412979351033,969.0,0.0,3034.0,3833.0,149.0
PBG,9.70103092783505,15.426621160409557,13.310580204778157,8.254295532646049,682.0,0.0,1967.0,2541.0,23.0
PBI,7.470941211027653,6.352677636812795,20.027257882175608,8.365154630523268,84596.0,1315.0,86334.0,136790.0,6207.0
PDX,0.7208229036295369,1.2714210310245733,15.610775516587493,7.3271667709637045,117957.0,285.0,94003.0,160706.0,5248.0
PHF,8.436987322893364,6.9526276831976315,18.42042931162102,8.689783743475019,6844.0,0.0,2010.0,8538.0,0.0
PHL,3.8692606012568644,4.669095651927357,17.79062052539802,7.980439336466059,294562.0,1534.0,270768.0,300133.0,26344.0
PHX,4.039739038543071,2.6312956823267637,15.068926825866736,6.722706304459252,542828.0,6203.0,302561.0,557640.0,34387.0
PIA,5.4657921291624625,3.032264569469651,18.915708812260537,11.288799192734611,20037.0,18.0,18285.0,21446.0,3043.0
PIB,8.423452768729641,4.066884176182708,9.884176182707993,7.62214983713355,4598.0,0.0,1163.0,2358.0,0.0
PIH,2.2138810198300285,-0.8186968838526912,18.73654390934844,5.610481586402266,2495.0,0.0,934.0,915.0,530.0
PIT,-1.4745453132286648,4.314214850410789,16.614594636490466,8.373620394839111,63493.0,15.0,52382.0,84966.0,10764.0
PLN,6.988593155893536,6.428571428571429,19.18078381795196,7.93916349809886,3126.0,10.0,711.0,5705.0,616.0
PNS,3.1329841408409718,4.99941852013374,16.08445995057421,9.525680197875745,16728.0,32.0,13817.0,33865.0,4728.0
PPG,27.63478260869565,7.965217391304348,17.782608695652176,7.28695652173913,2238.0,15.0,0.0,949.0,0.0
PSC,0.5255670895809305,3.720492118415994,19.25990003844675,6.846212995001922,5732.0,30.0,3722.0,9921.0,735.0
PSE,-4.318639798488665,9.521957340025095,16.520702634880802,6.51007556675063,964.0,0.0,658.0,4659.0,0.0
PSG,5.778248587570621,7.52683615819209,11.689265536723164,3.853107344632768,992.0,209.0,848.0,6465.0,180.0
PSP,5.787111017661901,4.032278348354643,18.123454202473276,8.94659377628259,38156.0,211.0,32027.0,39947.0,786.0
PUB,2.2213438735177866,-0.9450980392156862,16.015686274509804,10.960474308300395,248.0,0.0,792.0,1392.0,48.0
PVD,0.07480115078693518,5.8986241242508655,15.319912214062631,7.607801658487054,30139.0,58.0,26003.0,46309.0,5266.0
PWM,3.386017628205128,6.4824631327222,18.9910322837784,8.10196314102564,15224.0,13.0,22750.0,21842.0,1764.0
RAP,3.2999417588817703,3.9665988963113565,19.214638396747024,9.370704717530577,9522.0,19.0,6814.0,16062.0,1696.0
RDD,0.643979057591623,7.542483660130719,20.873202614379085,5.267015706806283,2528.0,0.0,933.0,4240.0,4.0
RDM,0.8792730419731718,2.2200520833333335,20.05815972222222,7.665080051925574,7582.0,4.0,4658.0,9451.0,1017.0
RDU,3.9804804804804803,5.3562327520403965,17.039369385238682,8.145498439616087,84321.0,549.0,108936.0,161249.0,18088.0
RHI,5.088408644400785,-1.9324191968658178,19.71988246816846,5.099214145383104,2236.0,0.0,3552.0,5646.0,176.0
RIC,5.290066144790339,6.558043570605013,19.069603738090905,8.948783299957523,85038.0,59.0,58830.0,58235.0,9812.0
RKS,-0.4807162534435262,-3.819060773480663,16.76243093922652,7.559228650137741,2571.0,17.0,1727.0,2389.0,775.0
RNO,4.96085179608518,4.807697810845615,15.609815424238088,7.409120240912024,30110.0,55.0,33309.0,71168.0,2770.0
ROA,6.593839835728953,5.892402464065708,19.253798767967147,8.885420944558522,8519.0,0.0,9166.0,13300.0,1750.0
ROC,0.8860377358490567,4.479553437029604,17.639739086803814,9.410188679245284,26208.0,3.0,28415.0,30480.0,2468.0
ROW,5.851148851148851,3.999004975124378,16.35820895522388,11.341658341658341,3184.0,0.0,2660.0,4094.0,2867.0
RST,3.4394785847299816,2.865768694844403,19.134695773339526,12.626629422718809,7338.0,1.0,8549.0,11102.0,1054.0
RSW,3.599392966787608,3.181330359942855,17.372486846231578,8.295108847334635,72352.0,149.0,82501.0,146140.0,6818.0
SAF,8.005249343832022,3.867014341590613,16.84550195567145,10.461942257217848,8492.0,11.0,4797.0,7553.0,1061.0
SAN,3.031297760648548,3.1816938076136334,15.089551842308,7.409409263073958,184407.0,1354.0,150395.0,342032.0,16800.0
SAT,1.6849448206671682,5.403116785580173,15.262924020528226,8.484324053172811,77431.0,134.0,53418.0,132255.0,13986.0
SAV,5.450305524379599,4.715692384394865,20.371556774273962,9.635864821050006,28180.0,0.0,33975.0,33190.0,3432.0
SBA,5.148309705561614,3.6680639652227915,19.417637012886196,8.815703380588877,13718.0,29.0,24994.0,34089.0,1215.0
SBN,8.579679595278247,8.08015186669479,19.993039443155453,8.60539629005059,32374.0,242.0,11444.0,19382.0,6183.0
SBP,4.74022431039709,3.7524992426537414,20.13571644956074,10.183085783570778,4880.0,81.0,13465.0,17992.0,1093.0
SCC,0.9854423292273237,0.49230769230769234,11.075824175824176,4.407614781634939,449.0,48.0,727.0,4060.0,859.0
SCE,5.442796610169491,10.113588110403397,21.484076433121018,10.377118644067796,4845.0,0.0,3192.0,3245.0,1432.0
SDF,2.721323666108942,4.9378132541303135,16.064043066641915,8.576873024725785,30201.0,65.0,31841.0,47755.0,4897.0
SEA,2.591039608492647,1.7367163234547136,15.948006095377671,6.801657913791812,377596.0,1708.0,251136.0,311557.0,20867.0
SFO,5.440395519291937,6.000201349038559,17.332597150911106,7.7132422272790135,594468.0,1808.0,311027.0,913339.0,27842.0
SGF,8.636668700427089,7.839421613394216,18.818112633181126,12.506101281269066,24670.0,118.0,24764.0,35853.0,7688.0
SGU,1.9495412844036697,5.187372708757637,19.13951120162933,6.2884811416921504,5276.0,6.0,1949.0,5696.0,796.0
SHV,9.143122388983445,7.328692962103635,17.93982985305491,11.25916756924029,38160.0,0.0,16400.0,35395.0,2019.0
SIT,2.0767045454545454,2.2358356940509916,13.628186968838527,4.9616477272727275,2224.0,167.0,1685.0,4928.0,1509.0
SJC,4.833556719873279,3.700664540785278,14.073513302986782,7.012452784208603,101014.0,202.0,57378.0,193851.0,11353.0
SJT,4.056905749851808,3.087905604719764,15.271386430678467,10.80023710729105,5410.0,41.0,3202.0,9713.0,1996.0
SJU,2.4240515991145712,6.3298257653742045,18.89561172747722,8.472902831844896,99171.0,659.0,38598.0,141553.0,2928.0
SLC,0.4118381071221055,0.055971109226561976,15.559634863311958,6.457197832029948,280492.0,710.0,173078.0,245053.0,26887.0
SMF,5.162496583596293,5.00148879680405,14.338800526041537,6.970333192536089,96696.0,127.0,62629.0,199139.0,5017.0
SMX,5.722143864598025,0.5380281690140845,19.356338028169013,7.9125528913963326,3197.0,102.0,2206.0,3902.0,154.0
SNA,1.5167850467289719,1.1433381553349629,14.289519628872151,7.480473520249221,68261.0,79.0,80009.0,148409.0,5985.0
SPI,7.216476247745039,8.166666666666666,19.597472924187727,12.653638003607938,6801.0,44.0,5733.0,10218.0,666.0
SPS,4.696734059097978,4.23950233281493,15.633748055987558,10.475116640746501,5573.0,15.0,2636.0,5726.0,972.0
SRQ,4.437776548672566,1.7998345740281225,19.433140336366144,9.017699115044248,10970.0,50.0,10967.0,18546.0,398.0
STC,19.307692307692307,23.025974025974026,21.103896103896105,12.525641025641026,160.0,0.0,494.0,1098.0,0.0
STL,3.711490714072897,3.665747719159064,14.74442681475605,7.8724202999304795,147260.0,362.0,100119.0,243006.0,20599.0
STT,3.7342052759920197,5.36670341786108,19.956339581036385,10.498337397472843,19534.0,149.0,9566.0,30593.0,800.0
STX,5.085,6.213213213213213,16.194194194194193,10.453,4828.0,38.0,1721.0,4885.0,8.0
SUN,1.1006493506493507,2.7659804983748644,19.534127843986997,6.492424242424242,2110.0,22.0,2005.0,3932.0,682.0
SUX,5.674418604651163,3.340030911901082,18.327666151468314,19.26511627906977,2356.0,23.0,3635.0,2231.0,1525.0
SWF,6.316644113667118,7.529172320217096,15.51696065128901,8.461434370771313,5341.0,0.0,2154.0,2645.0,173.0
SYR,0.38033976579251194,5.419625246548324,19.74868507560815,10.084446643575788,19482.0,0.0,22822.0,24467.0,507.0
TLH,3.3331381733021077,4.639976621858562,18.119520748100527,9.287763466042154,10477.0,20.0,6190.0,16817.0,846.0
TOL,-3.024489795918367,-1.1321138211382114,17.677845528455286,12.922448979591836,1370.0,0.0,4024.0,3745.0,82.0
TPA,4.515102988276085,4.3166744923113045,16.039089094964197,7.952575441483266,186018.0,258.0,167864.0,350395.0,42627.0
TRI,4.1214771622934885,1.6582646631119728,16.298594280174502,7.293974732750243,7641.0,0.0,4681.0,8355.0,526.0
TTN,10.618828176431863,16.217923280423282,15.805886243386244,9.080974325213957,14643.0,0.0,15754.0,23452.0,1119.0
TUL,3.6088698904621963,6.041960836552551,16.21479952044758,9.426195565054769,35588.0,145.0,34913.0,73792.0,10325.0
TUS,2.1220567332056115,5.616485686080948,16.556391905231983,8.834744453371238,39865.0,32.0,35351.0,61748.0,4035.0
TVC,1.7092941998602376,2.3125435540069685,18.66062717770035,11.680293501048219,7124.0,4.0,9114.0,11727.0,1327.0
TWF,-1.5208098987626546,3.241573033707865,17.36741573033708,5.687289088863892,688.0,20.0,1490.0,2421.0,248.0
TXK,5.314572864321608,4.789949748743719,18.196984924623116,14.582914572864322,3594.0,21.0,2065.0,3801.0,1088.0
TYR,5.623392783077561,6.679651885619561,18.044757563199337,12.454997926171712,8560.0,6.0,5499.0,14267.0,1626.0
TYS,7.585435313262815,9.760190217391305,18.617934782608696,11.026986710062381,37433.0,3.0,30637.0,34134.0,2473.0
UST,8.299363057324841,1.05625,15.1375,6.713375796178344,440.0,0.0,937.0,1071.0,53.0
VEL,-7.52,-13.623115577889447,11.226130653266331,3.585,719.0,0.0,57.0,540.0,17.0
VLD,7.075247524752475,6.733399405351833,17.766105054509417,7.22970297029703,3934.0,0.0,2053.0,4756.0,0.0
VPS,5.187609244513498,5.75923047026817,17.59036144578313,11.026024470771024,21084.0,61.0,11854.0,27832.0,3306.0
WRG,4.9374110953058326,5.616361071932299,11.212976022566997,4.165007112375533,646.0,30.0,578.0,6054.0,112.0
WYS,-1.8653846153846154,4.173076923076923,20.192307692307693,5.975961538461538,258.0,0.0,98.0,472.0,22.0
XNA,10.269604863221884,8.096959903040098,19.44975255024745,11.421681864235056,39780.0,11.0,44038.0,60428.0,12013.0
YAK,-5.483050847457627,0.36901408450704226,11.691549295774648,3.940677966101695,401.0,0.0,345.0,3223.0,76.0
YUM,2.2032640949554896,2.876543209876543,20.019259259259258,10.458456973293769,4993.0,9.0,2066.0,6431.0,472.0
